OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-14156.CHEM,Sample-Routine,Water,Surface Water,1999-11-17,10:45:01,MST,,,,,2.5,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-17,100018,Approved status: AMANDA FAWLEY 22-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,32.7202825000,-109.7049642000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867374313,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-14156.CHEM/results/867374313/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:52:46.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-14133.CHEM,Sample-Routine,Water,Surface Water,2000-02-15,03:20:06,MST,,,,,2.5,m,,,,,,1910,2001-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-17,100018,Approved status: AMANDA FAWLEY 22-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,32.7202825000,-109.7049642000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867340134,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-14133.CHEM/results/867340134/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:37:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-14122.CHEM,Sample-Routine,Water,Surface Water,2000-08-02,01:10:02,MST,,,,,4.5,m,,,,,,1910,2001-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-17,100018,Approved status: AMANDA FAWLEY 22-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,32.7202825000,-109.7049642000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867360523,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-14122.CHEM/results/867360523/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:39:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-14121.CHEM,Sample-Routine,Water,Surface Water,2000-08-02,01:15:01,MST,,,,,1.5,m,,,,,,1910,2001-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-17,100018,Approved status: AMANDA FAWLEY 22-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,32.7202825000,-109.7049642000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867339990,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-14121.CHEM/results/867339990/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:37:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-21461.CHEM,Sample-Routine,Water,Surface Water,2000-11-22,10:20:01,MST,,,,,3,m,,,,,,1910,2001-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-17,100018,Approved status: AMANDA FAWLEY 06-JUN-02 12:00:00--- SAMPLE TAKEN: Migrated,,,,32.7202825000,-109.7049642000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867345940,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-21461.CHEM/results/867345940/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:38:03.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4592.CHEM,Sample-Routine,Water,Surface Water,1996-10-09,09:15:31,MST,,,,,2,m,,,,,,1830,1997-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867433294,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-4592.CHEM/results/867433294/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:44:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4591.CHEM,Sample-Routine,Water,Surface Water,1996-10-09,09:10:31,MST,,,,,.5,m,,,,,,1830,1997-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867433264,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-4591.CHEM/results/867433264/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:44:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4588.CHEM,Sample-Routine,Water,Surface Water,1997-04-23,08:10:31,MST,,,,,1,m,,,,,,1855,1998-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867413052,,None,Copper,Total,14,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,,,,,,2020-12-02 13:17:40.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4587.CHEM,Sample-Routine,Water,Surface Water,1997-01-22,08:50:31,MST,,,,,.5,m,,,,,,1855,1998-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: DOUG MCCARTY 31-AUG-12 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867413021,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-4587.CHEM/results/867413021/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:17:40.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4590.CHEM,Sample-Routine,Water,Surface Water,1997-07-23,08:20:31,MST,,,,,1,m,,,,,,1855,1998-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867413114,,None,Copper,Total,12,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,,,,,,2020-12-02 13:17:41.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4589.CHEM,Sample-Routine,Water,Surface Water,1997-07-23,08:15:31,MST,,,,,.5,m,,,,,,1855,1998-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867413083,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-4589.CHEM/results/867413083/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:17:40.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-8368.CHEM,Sample-Routine,Water,Surface Water,1999-05-14,11:35:00,MST,,,,,.5,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867364735,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-8368.CHEM/results/867364735/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:51:48.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-5147.CHEM,Sample-Routine,Water,Surface Water,1999-02-24,11:35:00,MST,,,,,.5,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867362370,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-5147.CHEM/results/867362370/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:51:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-10310.CHEM,Sample-Routine,Water,Surface Water,1999-08-19,08:45:00,MST,,,,,.5,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 10-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867368983,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-10310.CHEM/results/867368983/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:52:15.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-8367.CHEM,Sample-Routine,Water,Surface Water,1999-05-14,11:40:00,MST,,,,,2,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867364705,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-8367.CHEM/results/867364705/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:51:48.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-10316.CHEM,Sample-Routine,Water,Surface Water,1999-10-20,11:46:00,MST,,,,,1.5,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 10-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867369062,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-10316.CHEM/results/867369062/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:52:15.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-5148.CHEM,Sample-Routine,Water,Surface Water,1999-02-24,11:45:00,MST,,,,,1.3,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 06-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867362409,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-5148.CHEM/results/867362409/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:51:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-10311.CHEM,Sample-Routine,Water,Surface Water,1999-08-19,09:00:00,MST,,,,,2,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: AMANDA FAWLEY 10-JAN-00 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867369015,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-10311.CHEM/results/867369015/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:52:15.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-13883.CHEM,Sample-Routine,Water,Surface Water,2000-01-13,04:30:22,MST,,,,,1.5,m,,,,,,1910,2001-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: SUSAN FITCH 10-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867337179,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-13883.CHEM/results/867337179/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-02 12:37:16.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-82812.CHEM,Sample-Routine,Water,Surface Water,2001-03-27,01:30:00,MST,,,,,1,m,,,,,,1934,2002-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-868225801,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7/6010,AZDEQ_SW,EPA 200.7/6010,,,"AQUATIC CONSULTING AND TESTING, INC.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-82812.CHEM/results/868225801/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-04 11:44:20.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-37491.CHEM,Sample-Routine,Water,Surface Water,2002-03-12,12:15:15,MST,,,,,1,m,,,,,,1955,2003-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: JENNY HICKMAN 27-MAR-03 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-868040575,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7/6010,AZDEQ_SW,EPA 200.7/6010,,,"AQUATIC CONSULTING AND TESTING, INC.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-37491.CHEM/results/868040575/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-03 15:59:11.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-37491.CHEM,Sample-Routine,Water,Surface Water,2002-03-12,12:15:15,MST,,,,,1,m,,,,,,1955,2003-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,Approved status: JENNY HICKMAN 27-MAR-03 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-868040539,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,"AQUATIC CONSULTING AND TESTING, INC.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-37491.CHEM/results/868040539/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-03 15:59:10.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-53803.CHEM,Sample-Routine,Water,Surface Water,2004-03-31,11:10:00,MST,,,,,2,m,,,,,,1986,2005-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,"LAKE LEVEL DOWN 6 INCHES, WATER CLEAR, AIR TEMP 85 DEG F, WINDE 5 MPH FROM SE, BP = 677.8--- SAMPLE TAKEN: Migrated",,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-869284347,Not Detected,,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7/6010,AZDEQ_SW,EPA 200.7/6010,,,"AQUATIC CONSULTING AND TESTING, INC.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-53803.CHEM/results/869284347/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-10 21:22:05.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-53803.CHEM,Sample-Routine,Water,Surface Water,2004-03-31,11:10:00,MST,,,,,2,m,,,,,,1986,2005-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-43,100063,"LAKE LEVEL DOWN 6 INCHES, WATER CLEAR, AIR TEMP 85 DEG F, WINDE 5 MPH FROM SE, BP = 677.8--- SAMPLE TAKEN: Migrated",,,,34.7825000000,-112.0394444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-869284346,Not Detected,,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7/6010,AZDEQ_SW,EPA 200.7/6010,,,"AQUATIC CONSULTING AND TESTING, INC.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-53803.CHEM/results/869284346/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-12-10 21:22:05.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-21229.CHEM,Sample-Routine,Water,Surface Water,1996-06-11,11:25:31,MST,,,,,6,m,,,,,,1830,1997-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-57,100077,Approved status: AMANDA FAWLEY 26-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.7191667000,-111.1922222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867442655,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-21229.CHEM/results/867442655/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:45:44.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4633.CHEM,Sample-Routine,Water,Surface Water,1996-06-11,11:28:31,MST,,,,,13,m,,,,,,1830,1997-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-57,100077,Approved status: AMANDA FAWLEY 26-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.7191667000,-111.1922222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867433524,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-4633.CHEM/results/867433524/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:44:44.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-4632.CHEM,Sample-Routine,Water,Surface Water,1996-06-11,11:20:31,MST,,,,,1,m,,,,,,1830,1997-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-57,100077,Approved status: AMANDA FAWLEY 26-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.7191667000,-111.1922222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867433489,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,The laboratory detection limit is missing for this parameter and was estimated based on available data.,,,,,,,,,,UNKNOWN,AZDEQ_SW,UNKNOWN,,,ARIZONA STATE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-4632.CHEM/results/867433489/resdetectqntlmts,Laboratory Reporting Level,.6,ug/l,,2020-12-02 13:44:44.0,STORET
